,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
131,BYU,2018-09-18,2019-07-06,291,Tuesday,458256,USD,58293,500000,317623,0.116586,5.448733124045769,0.635246,35-55,F,balljennifer,vlloyd@gmail.com,Amber Taylor,F,44
132,GRZ,2019-02-18,2021-01-02,684,Monday,386234,USD,21776,499998,219369,0.04355217420869684,10.073888684790596,0.43873975495901985,20-35,F,balljennifer,vlloyd@gmail.com,Amber Taylor,F,44
133,AKX,2017-12-17,2018-04-24,128,Sunday,667899,GBP,12554,500000,435550,0.025108,34.69412139557113,0.8711,35-45,B,balljennifer,vlloyd@gmail.com,Amber Taylor,F,44
134,GRZ,2018-02-17,2019-01-21,338,Saturday,385297,EUR,32673,500004,110898,0.06534547723618211,3.3941786796437428,0.22179422564619483,35-50,M,balljennifer,vlloyd@gmail.com,Amber Taylor,F,44
135,GRZ,2019-03-19,2020-08-14,514,Tuesday,436524,EUR,43024,499998,379351,0.08604834419337677,8.817195053923392,0.7587050348201393,35-40,M,christopherlee,kelseysimmons@hotmail.com,Melissa Davis,F,83
136,GRZ,2018-10-01,2018-09-20,-11,Monday,276202,GBP,43412,500000,1454,0.086824,0.033493043398138765,0.002908,30-50,B,christopherlee,kelseysimmons@hotmail.com,Melissa Davis,F,83
137,BYU,2019-03-15,2019-04-29,45,Friday,221270,USD,46247,500000,87979,0.092494,1.9023720457543192,0.175958,40-60,F,christopherlee,kelseysimmons@hotmail.com,Melissa Davis,F,83
138,GRZ,2017-08-11,2018-07-16,339,Friday,760399,EUR,17555,500004,492552,0.03510971912224702,28.05764739390487,0.9850961192310461,40-45,M,christopherlee,kelseysimmons@hotmail.com,Melissa Davis,F,83
139,KTR,2019-08-28,2021-04-17,598,Wednesday,754813,USD,10218,500003,552996,0.020435877384735693,54.119788608338226,1.1059853640878154,25-30,B,christopherlee,kelseysimmons@hotmail.com,Melissa Davis,F,83
140,AKX,2018-09-01,2019-09-10,374,Saturday,473134,EUR,50759,500003,347141,0.10151739089565463,6.8390039204870074,0.694277834332994,30-40,F,christopherlee,kelseysimmons@hotmail.com,Melissa Davis,F,83
141,BYU,2019-02-01,2020-04-15,439,Friday,727198,GBP,38905,500000,307924,0.07781,7.914766739493638,0.615848,40-50,F,hughestina,ewilliams@garcia-wright.com,Jessica Gonzalez,F,32
142,AKX,2018-05-28,2019-06-15,383,Monday,989789,EUR,25935,500002,657483,0.05186979252082992,25.351185656448813,1.3149607401570393,20-30,F,hughestina,ewilliams@garcia-wright.com,Jessica Gonzalez,F,32
143,BYU,2018-10-22,2020-01-27,462,Monday,8928,GBP,31640,500002,6348,0.06327974688101247,0.2006321112515803,0.012695949216203135,40-55,F,hughestina,ewilliams@garcia-wright.com,Jessica Gonzalez,F,32
144,AKX,2018-03-20,2019-09-15,544,Tuesday,917727,USD,38054,500002,786872,0.07610769556921772,20.677773690019446,1.5737377050491799,25-30,B,seanstephens,amy84@gmail.com,Sara Wilson,F,88
145,AKX,2019-07-24,2020-07-16,358,Wednesday,67969,EUR,16027,500000,2667,0.032054,0.16640668871279715,0.005334,35-40,B,seanstephens,amy84@gmail.com,Sara Wilson,F,88
146,BYU,2018-11-06,2019-02-14,100,Tuesday,322630,EUR,74686,500001,86604,0.1493717012565975,1.1595747529657499,0.17320765358469284,20-30,F,seanstephens,amy84@gmail.com,Sara Wilson,F,88
147,GRZ,2018-01-11,2019-06-14,519,Thursday,86348,EUR,59084,499996,21676,0.11816894535156282,0.36686751066278517,0.04335234681877455,35-40,F,seanstephens,amy84@gmail.com,Sara Wilson,F,88
148,GRZ,2019-06-02,2019-05-26,-7,Sunday,833924,EUR,16784,500002,280002,0.03356786572853709,16.68267397521449,0.56000175999296,20-35,B,zowen,regina15@holland.info,Anthony Davis,M,84
149,AKX,2018-12-01,2018-04-15,-230,Saturday,910603,GBP,22714,500000,801869,0.045428,35.302852866073785,1.603738,20-35,M,zowen,regina15@holland.info,Anthony Davis,M,84
150,KTR,2017-09-15,2018-11-26,437,Friday,938382,USD,32123,499999,316721,0.06424612849225698,9.859633284562463,0.6334432668865337,40-45,F,zowen,regina15@holland.info,Anthony Davis,M,84
151,BYU,2018-03-17,2019-11-16,609,Saturday,105338,USD,25161,499998,7690,0.05032220128880516,0.3056317316481857,0.015380061520246081,35-50,M,zowen,regina15@holland.info,Anthony Davis,M,84
152,BYU,2018-10-14,2020-07-17,642,Sunday,604856,EUR,75980,500001,433446,0.15195969608060783,5.704738088970782,0.8668902662194675,20-30,B,zowen,regina15@holland.info,Anthony Davis,M,84
153,AKX,2019-02-15,2020-10-10,603,Friday,579479,EUR,43880,499997,204967,0.08776052656315939,4.671080218778487,0.4099364596187577,25-40,B,zowen,regina15@holland.info,Anthony Davis,M,84
154,KTR,2019-02-18,2020-01-29,345,Monday,739547,EUR,19386,499998,708766,0.03877215508862036,36.560713917259875,1.4175376701506806,30-50,M,zowen,regina15@holland.info,Anthony Davis,M,84
155,KTR,2018-12-24,2020-04-03,466,Monday,749159,GBP,35922,500000,19961,0.071844,0.555676187294694,0.039922,20-25,B,kenneth93,imiller@taylor-smith.com,Timothy Espinoza,M,89
156,BYU,2018-11-19,2019-03-05,106,Monday,887182,USD,13424,499995,606851,0.026848268482684828,45.206421334922524,1.2137141371413713,40-45,M,kenneth93,imiller@taylor-smith.com,Timothy Espinoza,M,89
157,KTR,2018-09-03,2018-09-10,7,Monday,804677,EUR,30470,500000,187770,0.06094,6.162454873646209,0.37554,20-25,M,kenneth93,imiller@taylor-smith.com,Timothy Espinoza,M,89
158,AKX,2018-06-18,2019-10-03,472,Monday,962051,EUR,23333,500000,630549,0.046666,27.023914627351818,1.261098,20-30,F,kenneth93,imiller@taylor-smith.com,Timothy Espinoza,M,89
159,GRZ,2018-03-22,2019-06-18,453,Thursday,46329,USD,55694,499999,23637,0.11138822277644556,0.42440837433116674,0.047274094548189094,20-35,M,kenneth93,imiller@taylor-smith.com,Timothy Espinoza,M,89
160,KTR,2018-12-01,2018-07-25,-129,Saturday,515658,EUR,5749,500000,149819,0.011498,26.06001043659767,0.299638,20-25,B,jeffrey15,jefferybarron@hotmail.com,Lisa Burke,F,64
161,AKX,2019-02-06,2019-07-28,172,Wednesday,559878,GBP,17338,499998,188370,0.03467613870455482,10.864574922136349,0.3767415069660279,35-50,F,jeffrey15,jefferybarron@hotmail.com,Lisa Burke,F,64
162,AKX,2017-12-21,2019-10-23,671,Thursday,593616,GBP,5544,499998,363715,0.011088044352177409,65.60515873015873,0.7274329097316389,40-60,F,jeffrey15,jefferybarron@hotmail.com,Lisa Burke,F,64
163,GRZ,2018-11-30,2020-10-27,697,Friday,259882,GBP,39021,500000,218131,0.078042,5.5900925142871785,0.436262,40-55,B,jeffrey15,jefferybarron@hotmail.com,Lisa Burke,F,64
164,BYU,2018-03-28,2019-01-10,288,Wednesday,444881,GBP,47375,499997,282061,0.09475056850341101,5.9537941952506594,0.5641253847523086,20-40,M,jeffrey15,jefferybarron@hotmail.com,Lisa Burke,F,64
165,BYU,2018-10-08,2020-06-02,603,Monday,147861,GBP,34793,500000,25523,0.069586,0.7335670968298221,0.051046,35-45,F,jeffrey15,jefferybarron@hotmail.com,Lisa Burke,F,64
166,KTR,2017-09-21,2017-10-21,30,Thursday,673497,GBP,24154,499998,566269,0.04830819323277293,23.444108636250725,1.1325425301701206,20-25,M,raymondsean,brittanywoods@gmail.com,Theresa Caldwell,F,46
167,AKX,2018-09-25,2019-03-13,169,Tuesday,291608,EUR,13207,499995,145213,0.026414264142641426,10.995154084954947,0.2904289042890429,35-55,B,raymondsean,brittanywoods@gmail.com,Theresa Caldwell,F,46
168,KTR,2019-04-29,2019-11-08,193,Monday,675510,EUR,21425,499996,656650,0.04285034280274242,30.6487747957993,1.3133105064840518,20-25,F,raymondsean,brittanywoods@gmail.com,Theresa Caldwell,F,46
169,KTR,2018-06-22,2019-05-12,324,Friday,656455,GBP,8390,499997,58145,0.016780100680604083,6.930274135876043,0.11629069774418646,20-25,B,raymondsean,brittanywoods@gmail.com,Theresa Caldwell,F,46
170,KTR,2018-02-07,2018-08-19,193,Wednesday,18443,GBP,60046,499999,2564,0.12009224018448036,0.04270059620957266,0.005128010256020512,35-55,M,raymondsean,brittanywoods@gmail.com,Theresa Caldwell,F,46
171,AKX,2018-08-18,2018-09-23,36,Saturday,838867,EUR,30045,499997,331591,0.060090360542163254,11.036478615410218,0.6631859791158747,35-40,B,raymondsean,brittanywoods@gmail.com,Theresa Caldwell,F,46
172,KTR,2018-06-25,2020-10-02,830,Monday,561986,EUR,20561,500000,32051,0.041122,1.5588249598754924,0.064102,25-35,B,nunezchad,thomassamantha@wiggins.com,Denise Decker,F,44
173,KTR,2018-03-11,2019-01-09,304,Sunday,974461,GBP,23686,500001,300136,0.047371905256189485,12.671451490331842,0.6002707994584011,20-35,B,nunezchad,thomassamantha@wiggins.com,Denise Decker,F,44
174,GRZ,2019-06-07,2020-10-17,498,Friday,228619,EUR,19249,500000,206248,0.038498,10.714738427970284,0.412496,40-55,M,nunezchad,thomassamantha@wiggins.com,Denise Decker,F,44
175,BYU,2019-06-16,2020-01-09,207,Sunday,812700,GBP,44942,499999,463493,0.08988417976835954,10.313136932045747,0.9269878539757079,25-40,F,elizabeth01,ynoble@yahoo.com,Heather Bowman,F,42
176,GRZ,2018-12-16,2020-03-07,447,Sunday,255593,EUR,11561,499998,19061,0.023122092488369952,1.6487328085805726,0.03812215248860996,40-60,M,elizabeth01,ynoble@yahoo.com,Heather Bowman,F,42
177,AKX,2018-02-04,2018-04-11,66,Sunday,640850,EUR,18262,500001,623576,0.036523926952146096,34.14609571788413,1.2471495057009887,40-55,F,elizabeth01,ynoble@yahoo.com,Heather Bowman,F,42
178,AKX,2018-11-10,2020-04-15,522,Saturday,690685,GBP,22489,500000,304905,0.044978,13.55796167014985,0.60981,20-30,B,elizabeth01,ynoble@yahoo.com,Heather Bowman,F,42
179,GRZ,2019-07-20,2019-01-11,-190,Saturday,514280,USD,17174,499998,348605,0.03434813739254957,20.298416210550833,0.6972127888511555,20-40,B,elizabethwilliams,kathyjohnson@hotmail.com,Michael Gutierrez,M,47
180,BYU,2018-05-17,2018-03-12,-66,Thursday,621195,EUR,26854,499999,58601,0.05370810741621483,2.182207492366128,0.11720223440446881,25-45,F,elizabethwilliams,kathyjohnson@hotmail.com,Michael Gutierrez,M,47
181,AKX,2019-01-19,2020-05-30,497,Saturday,601225,USD,55634,499999,354119,0.11126822253644507,6.365154401984398,0.7082394164788329,20-25,B,elizabethwilliams,kathyjohnson@hotmail.com,Michael Gutierrez,M,47
182,GRZ,2018-10-09,2020-04-22,561,Tuesday,97725,EUR,45122,499999,83832,0.09024418048836097,1.8578963698417623,0.16766433532867064,35-40,M,elizabethwilliams,kathyjohnson@hotmail.com,Michael Gutierrez,M,47
183,GRZ,2017-11-18,2018-11-03,350,Saturday,14101,EUR,36774,500003,2296,0.07354755871464771,0.0624354163267526,0.004591972448165311,35-60,B,elizabethwilliams,kathyjohnson@hotmail.com,Michael Gutierrez,M,47
184,AKX,2017-05-10,2018-02-15,281,Wednesday,314176,GBP,70056,500003,107056,0.140111159333044,1.5281489094438734,0.214110715335708,20-40,F,rperry,angela27@hotmail.com,Chad Edwards,M,54
185,GRZ,2019-09-01,2020-08-17,351,Sunday,324720,EUR,40946,499996,109871,0.08189265514124112,2.683314609485664,0.2197437579500636,30-40,F,rperry,angela27@hotmail.com,Chad Edwards,M,54
186,AKX,2019-04-22,2020-06-09,414,Monday,518536,EUR,14487,500000,10892,0.028974,0.7518464830537723,0.021784,35-55,M,rperry,angela27@hotmail.com,Chad Edwards,M,54
187,BYU,2018-10-12,2020-01-21,466,Friday,33774,EUR,36534,500000,23593,0.073068,0.6457820112771665,0.047186,45-60,F,rperry,angela27@hotmail.com,Chad Edwards,M,54
188,GRZ,2019-01-17,2019-04-19,92,Thursday,723325,USD,47426,500002,542886,0.09485162059351762,11.44701218740775,1.0857676569293724,35-40,F,tdennis,zware@johnson.biz,Allison Casey,F,42
189,GRZ,2018-02-10,2019-06-10,485,Saturday,265315,USD,36508,500000,14925,0.073016,0.4088145064095541,0.02985,30-35,F,tdennis,zware@johnson.biz,Allison Casey,F,42
190,KTR,2018-11-12,2020-08-30,657,Monday,607232,GBP,33909,499997,604768,0.06781840691044146,17.83502904833525,1.2095432572595435,40-50,F,tdennis,zware@johnson.biz,Allison Casey,F,42
191,KTR,2017-05-10,2019-03-26,685,Wednesday,502538,GBP,86917,499996,396227,0.17383539068312545,4.558682421160418,0.7924603396827175,20-30,B,tdennis,zware@johnson.biz,Allison Casey,F,42
192,AKX,2018-08-04,2020-10-03,791,Saturday,249190,EUR,31832,499999,216382,0.06366412732825466,6.7976250314149285,0.43276486552973104,30-55,B,tdennis,zware@johnson.biz,Allison Casey,F,42
193,BYU,2019-01-26,2020-01-26,365,Saturday,908256,USD,24321,500000,151073,0.048642,6.211627811356441,0.302146,25-35,F,tdennis,zware@johnson.biz,Allison Casey,F,42
194,GRZ,2018-09-05,2020-09-02,728,Wednesday,479340,USD,62497,500001,433539,0.12499375001249997,6.936956973934749,0.8670762658474683,40-45,M,tdennis,zware@johnson.biz,Allison Casey,F,42
195,GRZ,2018-09-20,2020-05-21,609,Thursday,875427,USD,45368,499995,813530,0.0907369073690737,17.93180215129607,1.6270762707627076,30-50,B,elizabeth92,jonathan12@cunningham.com,Amanda Sanchez,F,53
196,AKX,2019-05-13,2019-08-19,98,Monday,282928,EUR,40631,499997,132600,0.08126248757492545,3.2635180034948683,0.2652015912095473,40-50,B,elizabeth92,jonathan12@cunningham.com,Amanda Sanchez,F,53
197,AKX,2019-05-03,2020-11-20,567,Friday,83722,GBP,56507,500002,66026,0.11301354794580822,1.1684570053267738,0.13205147179411283,35-50,B,elizabeth92,jonathan12@cunningham.com,Amanda Sanchez,F,53
198,AKX,2019-04-03,2020-02-14,317,Wednesday,149775,EUR,65150,500003,76431,0.13029921820469076,1.1731542594013815,0.152861082833503,25-40,M,elizabeth92,jonathan12@cunningham.com,Amanda Sanchez,F,53
199,GRZ,2018-12-14,2018-12-23,9,Friday,615598,EUR,12523,499998,85077,0.025046100184400736,6.7936596662141655,0.17015468061872246,20-35,B,elizabeth92,jonathan12@cunningham.com,Amanda Sanchez,F,53
200,AKX,2019-05-21,2020-11-24,553,Tuesday,680829,EUR,31366,500001,568016,0.06273187453625093,18.10929031435312,1.136029727940544,25-40,M,jacobcook,zallison@hotmail.com,Sarah Frederick,F,19
201,BYU,2018-11-18,2019-10-03,319,Sunday,949288,GBP,35611,499999,747740,0.07122214244428489,20.997444609811573,1.495482990965982,30-50,B,jacobcook,zallison@hotmail.com,Sarah Frederick,F,19
202,BYU,2018-03-14,2018-08-05,144,Wednesday,430780,GBP,56050,499998,192371,0.1121004484017936,3.4321320249776983,0.3847435389741559,25-30,B,xthomas,james22@phillips-gilbert.com,Cynthia Barton,F,47
203,KTR,2017-10-17,2017-01-11,-279,Tuesday,660921,GBP,16334,500001,317363,0.03266793466413067,19.429594710419984,0.6347247305505389,40-50,B,xthomas,james22@phillips-gilbert.com,Cynthia Barton,F,47
204,GRZ,2018-06-02,2018-03-23,-71,Saturday,166498,GBP,5756,499996,57361,0.011512092096736775,9.965427380125087,0.11472291778334227,25-30,B,xthomas,james22@phillips-gilbert.com,Cynthia Barton,F,47
205,KTR,2018-06-05,2019-02-18,258,Tuesday,590444,GBP,45713,499997,582873,0.09142654855929136,12.750705488591867,1.1657529945179672,35-40,B,xthomas,james22@phillips-gilbert.com,Cynthia Barton,F,47
206,GRZ,2018-06-23,2019-07-09,381,Saturday,737550,EUR,67812,500002,121945,0.13562345750616997,1.7982805403173479,0.24388902444390223,40-60,M,carrie58,shieldslaura@yahoo.com,Jennifer Green,F,69
207,BYU,2018-02-07,2019-12-05,666,Wednesday,601012,GBP,17180,500003,39435,0.034359793841236955,2.2954016298020954,0.0788695267828393,25-30,F,carrie58,shieldslaura@yahoo.com,Jennifer Green,F,69
208,KTR,2019-05-05,2020-05-08,369,Sunday,392080,EUR,24563,500001,1350,0.049125901748196504,0.054960713267923296,0.0026999946000108,40-55,F,carrie58,shieldslaura@yahoo.com,Jennifer Green,F,69
209,BYU,2018-08-26,2018-12-14,110,Sunday,5982,USD,46848,500002,2902,0.09369562521749913,0.06194501366120218,0.005803976784092863,30-35,M,carrie58,shieldslaura@yahoo.com,Jennifer Green,F,69
210,GRZ,2017-09-15,2018-05-04,231,Friday,569117,USD,58824,499998,1056,0.11764847059388238,0.01795185638514892,0.002112008448033792,40-60,F,carrie58,shieldslaura@yahoo.com,Jennifer Green,F,69
211,AKX,2017-06-10,2019-04-29,688,Saturday,988190,USD,29176,499999,451744,0.05835211670423341,15.483411022758432,0.903489806979614,40-45,M,fhill,clarkspencer@hotmail.com,Thomas Bell,M,28
212,AKX,2019-05-08,2020-12-16,588,Wednesday,897842,USD,50047,500004,786176,0.10009319925440596,15.708753771454832,1.5723394212846298,20-35,M,fhill,clarkspencer@hotmail.com,Thomas Bell,M,28
213,BYU,2018-09-18,2018-09-22,4,Tuesday,213145,GBP,22466,499999,34546,0.04493208986417973,1.5377014154722692,0.06909213818427637,20-30,B,fhill,clarkspencer@hotmail.com,Thomas Bell,M,28
214,BYU,2018-04-15,2019-05-13,393,Sunday,491266,EUR,66304,500002,388154,0.13260746957012173,5.854156611969112,0.7763048947804209,35-55,F,yjoseph,kevinleon@yahoo.com,Amy Nelson,F,49
215,GRZ,2017-10-23,2017-10-25,2,Monday,948730,EUR,60584,499998,231778,0.12116848467393869,3.8257295655618644,0.46355785423141693,30-50,B,yjoseph,kevinleon@yahoo.com,Amy Nelson,F,49
216,KTR,2019-06-22,2020-05-03,316,Saturday,898241,EUR,97955,499999,459875,0.19591039182078365,4.694757796947578,0.919751839503679,25-40,B,yjoseph,kevinleon@yahoo.com,Amy Nelson,F,49
217,KTR,2018-04-06,2019-12-13,616,Friday,284302,GBP,9882,499997,109643,0.01976411858471151,11.095223638939485,0.21928731572389434,20-35,F,yjoseph,kevinleon@yahoo.com,Amy Nelson,F,49
218,GRZ,2018-04-07,2019-07-09,458,Saturday,299168,GBP,56265,499999,98101,0.11253022506045011,1.7435528303563494,0.19620239240478482,35-40,B,yjoseph,kevinleon@yahoo.com,Amy Nelson,F,49
219,KTR,2019-01-15,2019-11-17,306,Tuesday,201807,GBP,32811,499997,133190,0.0656223937343624,4.059309377952516,0.26638159828958974,35-50,M,yjoseph,kevinleon@yahoo.com,Amy Nelson,F,49
220,GRZ,2018-12-28,2019-11-13,320,Friday,292280,USD,66491,500001,247084,0.13298173403653193,3.7160517964837347,0.49416701166597665,35-60,B,yjoseph,kevinleon@yahoo.com,Amy Nelson,F,49
221,GRZ,2018-07-23,2020-07-04,712,Monday,398159,USD,74863,499999,303727,0.1497262994525989,4.057104310540588,0.6074552149104299,20-40,B,yjoseph,kevinleon@yahoo.com,Amy Nelson,F,49
222,BYU,2018-01-20,2018-03-03,42,Saturday,501191,EUR,79892,500001,68915,0.15978368043263913,0.8626020127171682,0.13782972434055132,30-45,M,gthompson,kristina85@harris.net,Cheyenne Copeland,F,47
223,KTR,2018-06-21,2019-01-09,202,Thursday,593767,USD,21453,500000,257118,0.042906,11.985176898335897,0.514236,20-30,B,gthompson,kristina85@harris.net,Cheyenne Copeland,F,47
224,AKX,2018-12-31,2020-03-02,427,Monday,525672,USD,41029,499995,33478,0.08205882058820588,0.8159594433205781,0.06695666956669567,35-40,B,gthompson,kristina85@harris.net,Cheyenne Copeland,F,47
225,AKX,2018-08-07,2019-06-02,299,Tuesday,172214,EUR,66264,499997,107637,0.13252879517277102,1.6243661716769286,0.2152752916517499,40-65,M,gthompson,kristina85@harris.net,Cheyenne Copeland,F,47
226,GRZ,2019-11-06,2019-10-10,-27,Wednesday,633415,EUR,48478,500000,431167,0.096956,8.894075663187426,0.862334,35-45,M,gthompson,kristina85@harris.net,Cheyenne Copeland,F,47
227,KTR,2017-09-13,2018-09-24,376,Wednesday,485383,USD,69400,499999,424269,0.1388002776005552,6.113386167146974,0.8485396970793941,20-35,F,rodriguezvictoria,bcortez@gmail.com,Brittany Fischer,F,77
228,KTR,2019-09-01,2019-11-12,72,Sunday,797965,USD,87676,500002,53969,0.1753512985948056,0.6155504356950591,0.107937568249727,25-35,F,rodriguezvictoria,bcortez@gmail.com,Brittany Fischer,F,77
229,AKX,2018-04-02,2019-07-26,480,Monday,413071,GBP,28754,499998,373034,0.05750823003292013,12.973290672602072,0.7460709842839371,35-45,B,rodriguezvictoria,bcortez@gmail.com,Brittany Fischer,F,77
230,BYU,2018-06-18,2018-06-28,10,Monday,971683,EUR,27623,500001,536925,0.055245889508220986,19.437606342540636,1.0738478523042954,30-50,B,rodriguezvictoria,bcortez@gmail.com,Brittany Fischer,F,77
231,BYU,2019-01-19,2020-08-23,582,Saturday,21680,GBP,40170,500000,13702,0.08034,0.34110032362459547,0.027404,40-60,F,rodriguezvictoria,bcortez@gmail.com,Brittany Fischer,F,77
232,KTR,2017-02-09,2019-12-07,1031,Thursday,168979,EUR,44504,499997,5266,0.0890085340512043,0.11832644256696027,0.010532063192379154,25-35,B,rodriguezvictoria,bcortez@gmail.com,Brittany Fischer,F,77
233,GRZ,2018-01-22,2018-10-31,282,Monday,757197,EUR,65435,500001,8412,0.13086973826052348,0.12855505463436998,0.016823966352067295,40-45,B,marygarrett,sethgarcia@smith.org,Jamie Holmes,F,80
234,AKX,2019-04-19,2020-04-20,367,Friday,53533,GBP,93934,499997,5120,0.1878691272147633,0.05450635552622054,0.010240061440368643,35-50,M,marygarrett,sethgarcia@smith.org,Jamie Holmes,F,80
235,AKX,2018-03-12,2019-04-17,401,Monday,773191,EUR,27451,499999,58820,0.054902109804219605,2.1427270409092567,0.11764023528047056,20-35,F,marygarrett,sethgarcia@smith.org,Jamie Holmes,F,80
236,KTR,2018-01-15,2018-09-03,231,Monday,715317,EUR,56976,499999,293353,0.1139522279044558,5.1487117382757654,0.5867071734143469,40-60,F,marygarrett,sethgarcia@smith.org,Jamie Holmes,F,80
237,KTR,2018-05-26,2019-12-22,575,Saturday,182418,EUR,77961,500000,65272,0.155922,0.8372391323867062,0.130544,25-35,B,marygarrett,sethgarcia@smith.org,Jamie Holmes,F,80
238,GRZ,2018-03-29,2019-10-28,578,Thursday,995432,USD,38390,499998,946979,0.07678030712122849,24.66733524355301,1.8939655758623035,35-40,M,marygarrett,sethgarcia@smith.org,Jamie Holmes,F,80
239,BYU,2018-02-15,2019-09-15,577,Thursday,918032,EUR,69719,499999,899455,0.13943827887655774,12.901146029059511,1.7989135978271957,25-45,B,jamie56,walter82@stewart-rhodes.org,Jessica Smith,F,79
240,BYU,2019-09-07,2021-10-05,759,Saturday,915054,GBP,9645,500001,608044,0.01928996142007716,63.0424053913945,1.2160855678288642,25-45,B,jamie56,walter82@stewart-rhodes.org,Jessica Smith,F,79
241,KTR,2017-06-10,2018-02-01,236,Saturday,881473,EUR,19433,499999,103753,0.03886607773215547,5.339010960736891,0.20750641501283001,35-40,F,jamie56,walter82@stewart-rhodes.org,Jessica Smith,F,79
